id,photo_num,filename,cloudinary_url,public_id,width,height,bytes
74,2,74_RENKLİ BALIK_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219251/alan-art-coffee/eser_74_RENKL%C4%B0_BALIK_2.jpg,alan-art-coffee/eser_74_RENKLİ_BALIK_2,3000,4000,1941519
74,3,74_RENKLİ BALIK_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219260/alan-art-coffee/eser_74_RENKL%C4%B0_BALIK_3.jpg,alan-art-coffee/eser_74_RENKLİ_BALIK_3,3000,4000,1381814
75,1,75_RENKLİ BAYKUŞ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219273/alan-art-coffee/eser_75_RENKL%C4%B0_BAYKU%C5%9E_1.jpg,alan-art-coffee/eser_75_RENKLİ_BAYKUŞ_1,3000,4000,1758044
75,2,75_RENKLİ BAYKUŞ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219284/alan-art-coffee/eser_75_RENKL%C4%B0_BAYKU%C5%9E_2.jpg,alan-art-coffee/eser_75_RENKLİ_BAYKUŞ_2,3000,4000,1881856
75,3,75_RENKLİ BAYKUŞ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219295/alan-art-coffee/eser_75_RENKL%C4%B0_BAYKU%C5%9E_3.jpg,alan-art-coffee/eser_75_RENKLİ_BAYKUŞ_3,3000,4000,1204318
76,1,76_KEDİ ve FARE_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219306/alan-art-coffee/eser_76_KED%C4%B0_ve_FARE_1.jpg,alan-art-coffee/eser_76_KEDİ_ve_FARE_1,3000,4000,1868987
76,2,76_KEDİ ve FARE_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219318/alan-art-coffee/eser_76_KED%C4%B0_ve_FARE_2.jpg,alan-art-coffee/eser_76_KEDİ_ve_FARE_2,3000,4000,2212287
76,3,76_KEDİ ve FARE_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219329/alan-art-coffee/eser_76_KED%C4%B0_ve_FARE_3.jpg,alan-art-coffee/eser_76_KEDİ_ve_FARE_3,3000,4000,1546874
77,1,77_HOROZ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219342/alan-art-coffee/eser_77_HOROZ_1.jpg,alan-art-coffee/eser_77_HOROZ_1,3000,4000,1795002
77,2,77_HOROZ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219354/alan-art-coffee/eser_77_HOROZ_2.jpg,alan-art-coffee/eser_77_HOROZ_2,3000,4000,1798530
77,3,77_HOROZ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219365/alan-art-coffee/eser_77_HOROZ_3.jpg,alan-art-coffee/eser_77_HOROZ_3,3000,4000,1316076
78,1,78_AFRİKALI KADIN_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219377/alan-art-coffee/eser_78_AFR%C4%B0KALI_KADIN_1.jpg,alan-art-coffee/eser_78_AFRİKALI_KADIN_1,3000,4000,1980284
78,2,78_AFRİKALI KADIN_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219389/alan-art-coffee/eser_78_AFR%C4%B0KALI_KADIN_2.jpg,alan-art-coffee/eser_78_AFRİKALI_KADIN_2,3000,4000,1894749
78,3,78_AFRİKALI KADIN_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219400/alan-art-coffee/eser_78_AFR%C4%B0KALI_KADIN_3.jpg,alan-art-coffee/eser_78_AFRİKALI_KADIN_3,3000,4000,1397397
7,1,7_KEM GÖZ MOZAİĞİ 1_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219412/alan-art-coffee/eser_7_KEM_G%C3%96Z_MOZA%C4%B0%C4%9E%C4%B0_1_1.jpg,alan-art-coffee/eser_7_KEM_GÖZ_MOZAİĞİ_1_1,3000,4000,2176468
7,2,7_KEM GÖZ MOZAİĞİ 1_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219425/alan-art-coffee/eser_7_KEM_G%C3%96Z_MOZA%C4%B0%C4%9E%C4%B0_1_2.jpg,alan-art-coffee/eser_7_KEM_GÖZ_MOZAİĞİ_1_2,3000,4000,2126265
7,3,7_KEM GÖZ MOZAİĞİ 1_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219436/alan-art-coffee/eser_7_KEM_G%C3%96Z_MOZA%C4%B0%C4%9E%C4%B0_1_3.jpg,alan-art-coffee/eser_7_KEM_GÖZ_MOZAİĞİ_1_3,3000,4000,1445493
80,1,80_RENKLİ GÖZ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219447/alan-art-coffee/eser_80_RENKL%C4%B0_G%C3%96Z_1.jpg,alan-art-coffee/eser_80_RENKLİ_GÖZ_1,3000,4000,1885976
80,2,80_RENKLİ GÖZ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219461/alan-art-coffee/eser_80_RENKL%C4%B0_G%C3%96Z_2.jpg,alan-art-coffee/eser_80_RENKLİ_GÖZ_2,3000,4000,2114635
80,3,80_RENKLİ GÖZ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219471/alan-art-coffee/eser_80_RENKL%C4%B0_G%C3%96Z_3.jpg,alan-art-coffee/eser_80_RENKLİ_GÖZ_3,3000,4000,1616366
81,1,81_RENKLİ AT_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219482/alan-art-coffee/eser_81_RENKL%C4%B0_AT_1.jpg,alan-art-coffee/eser_81_RENKLİ_AT_1,3000,4000,1768124
81,2,81_RENKLİ AT_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219493/alan-art-coffee/eser_81_RENKL%C4%B0_AT_2.jpg,alan-art-coffee/eser_81_RENKLİ_AT_2,3000,4000,1697174
81,3,81_RENKLİ AT_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219503/alan-art-coffee/eser_81_RENKL%C4%B0_AT_3.jpg,alan-art-coffee/eser_81_RENKLİ_AT_3,3000,4000,1465225
83,1,83_LAVOBO AYNASI.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219514/alan-art-coffee/eser_83_LAVOBO_AYNASI.jpg,alan-art-coffee/eser_83_LAVOBO_AYNASI,3000,4000,1834156
83,1,83_MAKYAJ AYNASI.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219524/alan-art-coffee/eser_83_MAKYAJ_AYNASI.jpg,alan-art-coffee/eser_83_MAKYAJ_AYNASI,3000,4000,1850474
84,1,84_MAVİ NÜ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219533/alan-art-coffee/eser_84_MAV%C4%B0_N%C3%9C_1.jpg,alan-art-coffee/eser_84_MAVİ_NÜ_1,3000,4000,1771135
84,2,84_MAVİ NÜ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219543/alan-art-coffee/eser_84_MAV%C4%B0_N%C3%9C_2.jpg,alan-art-coffee/eser_84_MAVİ_NÜ_2,3000,4000,1570457
84,3,84_MAVİ NÜ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219553/alan-art-coffee/eser_84_MAV%C4%B0_N%C3%9C_3.jpg,alan-art-coffee/eser_84_MAVİ_NÜ_3,3000,4000,1338808
85,1,85_KADIN YÜZÜ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219565/alan-art-coffee/eser_85_KADIN_Y%C3%9CZ%C3%9C_1.jpg,alan-art-coffee/eser_85_KADIN_YÜZÜ_1,3000,4000,2037120
85,2,85_KADIN YÜZÜ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219576/alan-art-coffee/eser_85_KADIN_Y%C3%9CZ%C3%9C_2.jpg,alan-art-coffee/eser_85_KADIN_YÜZÜ_2,3000,4000,1847648
85,3,85_KADIN YÜZÜ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219586/alan-art-coffee/eser_85_KADIN_Y%C3%9CZ%C3%9C_3.jpg,alan-art-coffee/eser_85_KADIN_YÜZÜ_3,3000,4000,1407352
86,1,86_SİYAH FON ÜZERİNE KADIN FİGÜRÜ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219597/alan-art-coffee/eser_86_S%C4%B0YAH_FON_%C3%9CZER%C4%B0NE_KADIN_F%C4%B0G%C3%9CR%C3%9C_1.jpg,alan-art-coffee/eser_86_SİYAH_FON_ÜZERİNE_KADIN_FİGÜRÜ_1,3000,4000,1809827
86,2,86_SİYAH FON ÜZERİNE KADIN FİGÜRÜ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219608/alan-art-coffee/eser_86_S%C4%B0YAH_FON_%C3%9CZER%C4%B0NE_KADIN_F%C4%B0G%C3%9CR%C3%9C_2.jpg,alan-art-coffee/eser_86_SİYAH_FON_ÜZERİNE_KADIN_FİGÜRÜ_2,3000,4000,1918846
86,3,86_SİYAH FON ÜZERİNE KADIN FİGÜRÜ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219617/alan-art-coffee/eser_86_S%C4%B0YAH_FON_%C3%9CZER%C4%B0NE_KADIN_F%C4%B0G%C3%9CR%C3%9C_3.jpg,alan-art-coffee/eser_86_SİYAH_FON_ÜZERİNE_KADIN_FİGÜRÜ_3,3000,4000,1508216
87,1,87_DENİZ KABUĞU_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219627/alan-art-coffee/eser_87_DEN%C4%B0Z_KABU%C4%9EU_1.jpg,alan-art-coffee/eser_87_DENİZ_KABUĞU_1,3000,4000,1426085
87,2,87_DENİZ KABUĞU_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219639/alan-art-coffee/eser_87_DEN%C4%B0Z_KABU%C4%9EU_2.jpg,alan-art-coffee/eser_87_DENİZ_KABUĞU_2,3000,4000,1846507
87,3,87_DENİZ KABUĞU_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219648/alan-art-coffee/eser_87_DEN%C4%B0Z_KABU%C4%9EU_3.jpg,alan-art-coffee/eser_87_DENİZ_KABUĞU_3,3000,4000,1340340
88,1,88_KADIN VE GECE BULUŞMASI_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219659/alan-art-coffee/eser_88_KADIN_VE_GECE_BULU%C5%9EMASI_1.jpg,alan-art-coffee/eser_88_KADIN_VE_GECE_BULUŞMASI_1,3000,4000,1733421
88,2,88_KADIN VE GECE BULUŞMASI_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219669/alan-art-coffee/eser_88_KADIN_VE_GECE_BULU%C5%9EMASI_2.jpg,alan-art-coffee/eser_88_KADIN_VE_GECE_BULUŞMASI_2,3000,4000,1425831
88,3,88_KADIN VE GECE BULUŞMASI_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219679/alan-art-coffee/eser_88_KADIN_VE_GECE_BULU%C5%9EMASI_3.jpg,alan-art-coffee/eser_88_KADIN_VE_GECE_BULUŞMASI_3,3000,4000,1350701
90,1,90_VAZO 1_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219693/alan-art-coffee/eser_90_VAZO_1_1.jpg,alan-art-coffee/eser_90_VAZO_1_1,3000,4000,2227070
90,2,90_VAZO 1_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219704/alan-art-coffee/eser_90_VAZO_1_2.jpg,alan-art-coffee/eser_90_VAZO_1_2,3000,4000,1629085
91,1,91_VAZO 2_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219717/alan-art-coffee/eser_91_VAZO_2_1.jpg,alan-art-coffee/eser_91_VAZO_2_1,3000,4000,1970344
91,2,91_VAZO 2_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219729/alan-art-coffee/eser_91_VAZO_2_2.jpg,alan-art-coffee/eser_91_VAZO_2_2,3000,4000,1360906
92,1,92_VAZO 3_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219743/alan-art-coffee/eser_92_VAZO_3_1.jpg,alan-art-coffee/eser_92_VAZO_3_1,3000,4000,2253705
92,2,92_VAZO 3_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219755/alan-art-coffee/eser_92_VAZO_3_2.jpg,alan-art-coffee/eser_92_VAZO_3_2,3000,4000,1503914
93,1,93_PUSULA_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219768/alan-art-coffee/eser_93_PUSULA_1.jpg,alan-art-coffee/eser_93_PUSULA_1,3000,4000,2439753
93,2,93_PUSULA_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219781/alan-art-coffee/eser_93_PUSULA_2.jpg,alan-art-coffee/eser_93_PUSULA_2,3000,4000,2487417
93,3,93_PUSULA_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219792/alan-art-coffee/eser_93_PUSULA_3.jpg,alan-art-coffee/eser_93_PUSULA_3,3000,4000,1848637
95,1,95_KUŞ 1_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219804/alan-art-coffee/eser_95_KU%C5%9E_1_1.jpg,alan-art-coffee/eser_95_KUŞ_1_1,3000,4000,1753246
95,2,95_KUŞ 1_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219815/alan-art-coffee/eser_95_KU%C5%9E_1_2.jpg,alan-art-coffee/eser_95_KUŞ_1_2,3000,4000,1501449
95,3,95_KUŞ 1_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219825/alan-art-coffee/eser_95_KU%C5%9E_1_3.jpg,alan-art-coffee/eser_95_KUŞ_1_3,3000,4000,1072841
96,1,96_KUŞ 2_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219838/alan-art-coffee/eser_96_KU%C5%9E_2_1.jpg,alan-art-coffee/eser_96_KUŞ_2_1,3000,4000,1982519
96,2,96_KUŞ 2_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219850/alan-art-coffee/eser_96_KU%C5%9E_2_2.jpg,alan-art-coffee/eser_96_KUŞ_2_2,3000,4000,1630549
96,3,96_KUŞ 2_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219862/alan-art-coffee/eser_96_KU%C5%9E_2_3.jpg,alan-art-coffee/eser_96_KUŞ_2_3,3000,4000,1161320
97,1,97_AT_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219875/alan-art-coffee/eser_97_AT_1.jpg,alan-art-coffee/eser_97_AT_1,3000,4000,2145387
97,2,97_AT_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219887/alan-art-coffee/eser_97_AT_2.jpg,alan-art-coffee/eser_97_AT_2,3000,4000,1966927
97,3,97_AT_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219897/alan-art-coffee/eser_97_AT_3.jpg,alan-art-coffee/eser_97_AT_3,3000,4000,1571530
98,1,98_NÜ KADIN 2_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219909/alan-art-coffee/eser_98_N%C3%9C_KADIN_2_1.jpg,alan-art-coffee/eser_98_NÜ_KADIN_2_1,3000,4000,2066362
98,2,98_NÜ KADIN 2_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219920/alan-art-coffee/eser_98_N%C3%9C_KADIN_2_2.jpg,alan-art-coffee/eser_98_NÜ_KADIN_2_2,3000,4000,1986694
98,3,98_NÜ KADIN 2_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219930/alan-art-coffee/eser_98_N%C3%9C_KADIN_2_3.jpg,alan-art-coffee/eser_98_NÜ_KADIN_2_3,3000,4000,1647007
99,1,99_YE-İÇ-EĞLEN2_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219941/alan-art-coffee/eser_99_YE-%C4%B0%C3%87-E%C4%9ELEN2_1.jpg,alan-art-coffee/eser_99_YE-İÇ-EĞLEN2_1,3000,4000,1847388
99,2,99_YE-İÇ-EĞLEN2_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219953/alan-art-coffee/eser_99_YE-%C4%B0%C3%87-E%C4%9ELEN2_2.jpg,alan-art-coffee/eser_99_YE-İÇ-EĞLEN2_2,3000,4000,1932180
99,3,99_YE-İÇ-EĞLEN2_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219964/alan-art-coffee/eser_99_YE-%C4%B0%C3%87-E%C4%9ELEN2_3.jpg,alan-art-coffee/eser_99_YE-İÇ-EĞLEN2_3,3000,4000,1577077
9,1,9_POSEİDON MIZRAĞI VE EROS YUNUSU_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219975/alan-art-coffee/eser_9_POSE%C4%B0DON_MIZRA%C4%9EI_VE_EROS_YUNUSU_1.jpg,alan-art-coffee/eser_9_POSEİDON_MIZRAĞI_VE_EROS_YUNUSU_1,3000,4000,2116852
9,2,9_POSEİDON MIZRAĞI VE EROS YUNUSU_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219987/alan-art-coffee/eser_9_POSE%C4%B0DON_MIZRA%C4%9EI_VE_EROS_YUNUSU_2.jpg,alan-art-coffee/eser_9_POSEİDON_MIZRAĞI_VE_EROS_YUNUSU_2,3000,4000,2125735
9,3,9_POSEİDON MIZRAĞI VE EROS YUNUSU_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782219997/alan-art-coffee/eser_9_POSE%C4%B0DON_MIZRA%C4%9EI_VE_EROS_YUNUSU_3.jpg,alan-art-coffee/eser_9_POSEİDON_MIZRAĞI_VE_EROS_YUNUSU_3,3000,4000,1500332
,1,ANTİK1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782220009/alan-art-coffee/eser_ANT%C4%B0K1.jpg,alan-art-coffee/eser_ANTİK1,3000,4000,2089134
,1,ANTİK2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782220020/alan-art-coffee/eser_ANT%C4%B0K2.jpg,alan-art-coffee/eser_ANTİK2,3000,4000,1845901
,1,ANTİK3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782220031/alan-art-coffee/eser_ANT%C4%B0K3.jpg,alan-art-coffee/eser_ANTİK3,3000,4000,1485457
24,3,24_ZEYTİN DALI 1_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221262/alan-art-coffee/eser_24_ZEYT%C4%B0N_DALI_1_3.jpg,alan-art-coffee/eser_24_ZEYTİN_DALI_1_3,3000,4000,1448973
25,1,25_ÇİNGENE KIZ 3_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221272/alan-art-coffee/eser_25_%C3%87%C4%B0NGENE_KIZ_3_1.jpg,alan-art-coffee/eser_25_ÇİNGENE_KIZ_3_1,3000,4000,1714691
25,2,25_ÇİNGENE KIZ 3_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221283/alan-art-coffee/eser_25_%C3%87%C4%B0NGENE_KIZ_3_2.jpg,alan-art-coffee/eser_25_ÇİNGENE_KIZ_3_2,3000,4000,1750904
25,3,25_ÇİNGENE KIZ 3_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221294/alan-art-coffee/eser_25_%C3%87%C4%B0NGENE_KIZ_3_3.jpg,alan-art-coffee/eser_25_ÇİNGENE_KIZ_3_3,3000,4000,1437345
26,1,26_MEDUSA 1_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221304/alan-art-coffee/eser_26_MEDUSA_1_1.jpg,alan-art-coffee/eser_26_MEDUSA_1_1,3000,4000,1767932
26,2,26_MEDUSA 1_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221314/alan-art-coffee/eser_26_MEDUSA_1_2.jpg,alan-art-coffee/eser_26_MEDUSA_1_2,3000,4000,1637741
27,1,27_MEDUSA 2_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221326/alan-art-coffee/eser_27_MEDUSA_2_1.jpg,alan-art-coffee/eser_27_MEDUSA_2_1,3000,4000,1949364
27,2,27_MEDUSA 2_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221336/alan-art-coffee/eser_27_MEDUSA_2_2.jpg,alan-art-coffee/eser_27_MEDUSA_2_2,3000,4000,1888695
27,3,27_MEDUSA 2_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221346/alan-art-coffee/eser_27_MEDUSA_2_3.jpg,alan-art-coffee/eser_27_MEDUSA_2_3,3000,4000,1521217
28,1,28_SARI KUŞ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221364/alan-art-coffee/eser_28_SARI_KU%C5%9E_1.jpg,alan-art-coffee/eser_28_SARI_KUŞ_1,3000,4000,2011267
28,2,28_SARI KUŞ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221373/alan-art-coffee/eser_28_SARI_KU%C5%9E_2.jpg,alan-art-coffee/eser_28_SARI_KUŞ_2,3000,4000,1470874
28,3,28_SARI KUŞ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221381/alan-art-coffee/eser_28_SARI_KU%C5%9E_3.jpg,alan-art-coffee/eser_28_SARI_KUŞ_3,3000,4000,1126449
29,1,29_KARTAL_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221393/alan-art-coffee/eser_29_KARTAL_1.jpg,alan-art-coffee/eser_29_KARTAL_1,3000,4000,2244289
29,2,29_KARTAL_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221404/alan-art-coffee/eser_29_KARTAL_2.jpg,alan-art-coffee/eser_29_KARTAL_2,3000,4000,1807989
29,3,29_KARTAL_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221414/alan-art-coffee/eser_29_KARTAL_3.jpg,alan-art-coffee/eser_29_KARTAL_3,3000,4000,1325235
2,1,2_ANTİK KADIN FİGÜRÜ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221424/alan-art-coffee/eser_2_ANT%C4%B0K_KADIN_F%C4%B0G%C3%9CR%C3%9C_1.jpg,alan-art-coffee/eser_2_ANTİK_KADIN_FİGÜRÜ_1,3000,4000,1484977
2,2,2_ANTİK KADIN FİGÜRÜ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221435/alan-art-coffee/eser_2_ANT%C4%B0K_KADIN_F%C4%B0G%C3%9CR%C3%9C_2.jpg,alan-art-coffee/eser_2_ANTİK_KADIN_FİGÜRÜ_2,3000,4000,1668163
2,3,2_ANTİK KADIN FİGÜRÜ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221443/alan-art-coffee/eser_2_ANT%C4%B0K_KADIN_F%C4%B0G%C3%9CR%C3%9C_3.jpg,alan-art-coffee/eser_2_ANTİK_KADIN_FİGÜRÜ_3,3000,4000,1172543
30,1,30_AFGAN KIZI_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221458/alan-art-coffee/eser_30_AFGAN_KIZI_1.jpg,alan-art-coffee/eser_30_AFGAN_KIZI_1,3000,4000,2374475
30,2,30_AFGAN KIZI_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221471/alan-art-coffee/eser_30_AFGAN_KIZI_2.jpg,alan-art-coffee/eser_30_AFGAN_KIZI_2,3000,4000,2162911
30,3,30_AFGAN KIZI_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221482/alan-art-coffee/eser_30_AFGAN_KIZI_3.jpg,alan-art-coffee/eser_30_AFGAN_KIZI_3,3000,4000,1529042
31,1,"31_SAĞLIK, YAŞAM, NEŞE, HUZUR, KEYİF, UMUT MOZAİĞİ_1.jpg",https://res.cloudinary.com/dzimaffgf/image/upload/v1782221494/alan-art-coffee/eser_31_SA%C4%9ELIK__YA%C5%9EAM__NE%C5%9EE__HUZUR__KEY%C4%B0F__UMUT_MOZA%C4%B0%C4%9E%C4%B0_1.jpg,alan-art-coffee/eser_31_SAĞLIK__YAŞAM__NEŞE__HUZUR__KEYİF__UMUT_MOZAİĞİ_1,3000,4000,1942012
31,2,"31_SAĞLIK, YAŞAM, NEŞE, HUZUR, KEYİF, UMUT MOZAİĞİ_2.jpg",https://res.cloudinary.com/dzimaffgf/image/upload/v1782221504/alan-art-coffee/eser_31_SA%C4%9ELIK__YA%C5%9EAM__NE%C5%9EE__HUZUR__KEY%C4%B0F__UMUT_MOZA%C4%B0%C4%9E%C4%B0_2.jpg,alan-art-coffee/eser_31_SAĞLIK__YAŞAM__NEŞE__HUZUR__KEYİF__UMUT_MOZAİĞİ_2,3000,4000,1634808
31,3,"31_SAĞLIK, YAŞAM, NEŞE, HUZUR, KEYİF, UMUT MOZAİĞİ_3.jpg",https://res.cloudinary.com/dzimaffgf/image/upload/v1782221515/alan-art-coffee/eser_31_SA%C4%9ELIK__YA%C5%9EAM__NE%C5%9EE__HUZUR__KEY%C4%B0F__UMUT_MOZA%C4%B0%C4%9E%C4%B0_3.jpg,alan-art-coffee/eser_31_SAĞLIK__YAŞAM__NEŞE__HUZUR__KEYİF__UMUT_MOZAİĞİ_3,3000,4000,1923540
32,1,32_TRAGEDYA MASKESİ_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221527/alan-art-coffee/eser_32_TRAGEDYA_MASKES%C4%B0_1.jpg,alan-art-coffee/eser_32_TRAGEDYA_MASKESİ_1,3000,4000,2231344
32,2,32_TRAGEDYA MASKESİ_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221539/alan-art-coffee/eser_32_TRAGEDYA_MASKES%C4%B0_2.jpg,alan-art-coffee/eser_32_TRAGEDYA_MASKESİ_2,3000,4000,2286599
32,3,32_TRAGEDYA MASKESİ_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221549/alan-art-coffee/eser_32_TRAGEDYA_MASKES%C4%B0_3.jpg,alan-art-coffee/eser_32_TRAGEDYA_MASKESİ_3,3000,4000,1584854
33,1,33_SİLENOS_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221561/alan-art-coffee/eser_33_S%C4%B0LENOS_1.jpg,alan-art-coffee/eser_33_SİLENOS_1,3000,4000,2079856
33,2,33_SİLENOS_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221573/alan-art-coffee/eser_33_S%C4%B0LENOS_2.jpg,alan-art-coffee/eser_33_SİLENOS_2,3000,4000,2331429
33,3,33_SİLENOS_3.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221583/alan-art-coffee/eser_33_S%C4%B0LENOS_3.jpg,alan-art-coffee/eser_33_SİLENOS_3,3000,4000,1566077
34,1,34_SERBEST KADIN ÇALIŞMASI_1.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221594/alan-art-coffee/eser_34_SERBEST_KADIN_%C3%87ALI%C5%9EMASI_1.jpg,alan-art-coffee/eser_34_SERBEST_KADIN_ÇALIŞMASI_1,3000,4000,1859001
34,2,34_SERBEST KADIN ÇALIŞMASI_2.jpg,https://res.cloudinary.com/dzimaffgf/image/upload/v1782221606/alan-art-coffee/eser_34_SERBEST_KADIN_%C3%87ALI%C5%9EMASI_2.jpg,alan-art-coffee/eser_34_SERBEST_KADIN_ÇALIŞMASI_2,3000,4000,2286402
